Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"RP","Pesticides Use","196","Cyprus","5157","Agricultural Use","1331","Fungicides and Bactericides","2017","2017","tonnes","818","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","196","Cyprus","5157","Agricultural Use","1331","Fungicides and Bactericides","2018","2018","tonnes","824","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","196","Cyprus","5157","Agricultural Use","1331","Fungicides and Bactericides","2019","2019","tonnes","868","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","203","Czechia","5157","Agricultural Use","1357","Pesticides (total)","1993","1993","tonnes","3545","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","203","Czechia","5157","Agricultural Use","1357","Pesticides (total)","1994","1994","tonnes","3593","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","203","Czechia","5157","Agricultural Use","1357","Pesticides (total)","1995","1995","tonnes","3757","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","203","Czechia","5157","Agricultural Use","1357","Pesticides (total)","1996","1996","tonnes","3631","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","203","Czechia","5157","Agricultural Use","1357","Pesticides (total)","1997","1997","tonnes","4085","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","203","Czechia","5157","Agricultural Use","1357","Pesticides (total)","1998","1998","tonnes","4351","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","203","Czechia","5157","Agricultural Use","1357","Pesticides (total)","1999","1999","tonnes","4242","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","203","Czechia","5157","Agricultural Use","1357","Pesticides (total)","2000","2000","tonnes","4533","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","203","Czechia","5157","Agricultural Use","1357","Pesticides (total)","2001","2001","tonnes","4649","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","203","Czechia","5157","Agricultural Use","1357","Pesticides (total)","2002","2002","tonnes","4978","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","203","Czechia","5157","Agricultural Use","1357","Pesticides (total)","2003","2003","tonnes","4590","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","203","Czechia","5157","Agricultural Use","1357","Pesticides (total)","2004","2004","tonnes","5318","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","203","Czechia","5157","Agricultural Use","1357","Pesticides (total)","2005","2005","tonnes","5385","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","203","Czechia","5157","Agricultural Use","1357","Pesticides (total)","2006","2006","tonnes","5693","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","203","Czechia","5157","Agricultural Use","1357","Pesticides (total)","2007","2007","tonnes","6194","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","203","Czechia","5157","Agricultural Use","1357","Pesticides (total)","2008","2008","tonnes","5440","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","203","Czechia","5157","Agricultural Use","1357","Pesticides (total)","2009","2009","tonnes","4760","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","203","Czechia","5157","Agricultural Use","1357","Pesticides (total)","2010","2010","tonnes","4957","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","203","Czechia","5157","Agricultural Use","1357","Pesticides (total)","2011","2011","tonnes","5306","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","203","Czechia","5157","Agricultural Use","1357","Pesticides (total)","2012","2012","tonnes","5345","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","203","Czechia","5157","Agricultural Use","1357","Pesticides (total)","2013","2013","tonnes","5147","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","203","Czechia","5157","Agricultural Use","1357","Pesticides (total)","2014","2014","tonnes","4683","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","203","Czechia","5157","Agricultural Use","1357","Pesticides (total)","2015","2015","tonnes","4473","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","203","Czechia","5157","Agricultural Use","1357","Pesticides (total)","2016","2016","tonnes","4433","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","203","Czechia","5157","Agricultural Use","1357","Pesticides (total)","2017","2017","tonnes","4433","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","203","Czechia","5157","Agricultural Use","1357","Pesticides (total)","2018","2018","tonnes","4092","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","203","Czechia","5157","Agricultural Use","1357","Pesticides (total)","2019","2019","tonnes","3908","A","Aggregate, may include official, semi-official, estimated or calculated data"
"RP","Pesticides Use","203","Czechia","5157","Agricultural Use","1309","Insecticides","1993","1993","tonnes","120","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","203","Czechia","5157","Agricultural Use","1309","Insecticides","1994","1994","tonnes","123","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","203","Czechia","5157","Agricultural Use","1309","Insecticides","1995","1995","tonnes","101","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","203","Czechia","5157","Agricultural Use","1309","Insecticides","1996","1996","tonnes","95","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","203","Czechia","5157","Agricultural Use","1309","Insecticides","1997","1997","tonnes","91","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","203","Czechia","5157","Agricultural Use","1309","Insecticides","1998","1998","tonnes","118","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","203","Czechia","5157","Agricultural Use","1309","Insecticides","1999","1999","tonnes","112","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","203","Czechia","5157","Agricultural Use","1309","Insecticides","2000","2000","tonnes","148","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","203","Czechia","5157","Agricultural Use","1309","Insecticides","2001","2001","tonnes","157","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","203","Czechia","5157","Agricultural Use","1309","Insecticides","2002","2002","tonnes","172","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","203","Czechia","5157","Agricultural Use","1309","Insecticides","2003","2003","tonnes","140","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","203","Czechia","5157","Agricultural Use","1309","Insecticides","2004","2004","tonnes","165","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","203","Czechia","5157","Agricultural Use","1309","Insecticides","2005","2005","tonnes","159","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","203","Czechia","5157","Agricultural Use","1309","Insecticides","2006","2006","tonnes","172","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","203","Czechia","5157","Agricultural Use","1309","Insecticides","2007","2007","tonnes","211","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","203","Czechia","5157","Agricultural Use","1309","Insecticides","2008","2008","tonnes","359","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","203","Czechia","5157","Agricultural Use","1309","Insecticides","2009","2009","tonnes","265","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","203","Czechia","5157","Agricultural Use","1309","Insecticides","2010","2010","tonnes","212","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","203","Czechia","5157","Agricultural Use","1309","Insecticides","2011","2011","tonnes","241","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","203","Czechia","5157","Agricultural Use","1309","Insecticides","2012","2012","tonnes","235","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","203","Czechia","5157","Agricultural Use","1309","Insecticides","2013","2013","tonnes","269","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","203","Czechia","5157","Agricultural Use","1309","Insecticides","2014","2014","tonnes","284","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","203","Czechia","5157","Agricultural Use","1309","Insecticides","2015","2015","tonnes","253","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","203","Czechia","5157","Agricultural Use","1309","Insecticides","2016","2016","tonnes","252","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","203","Czechia","5157","Agricultural Use","1309","Insecticides","2017","2017","tonnes","220","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","203","Czechia","5157","Agricultural Use","1309","Insecticides","2018","2018","tonnes","236","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","203","Czechia","5157","Agricultural Use","1309","Insecticides","2019","2019","tonnes","223","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","203","Czechia","5157","Agricultural Use","1320","Herbicides","1993","1993","tonnes","2251","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
